place_id,name,link,main_category,categories,rating,reviews,address
ChIJd_rhxNtokFQRUgaQ5CZKr_E,The Golf Club at Newcastle,"https://www.google.com/maps/place/The+Golf+Club+at+Newcastle/@47.5355091,-122.1437655,17z/data=!3m1!4b1!4m6!3m5!1s0x549068dbc4e1fa77:0xf1af4a26e4900652!8m2!3d47.5355091!4d-122.1437655!16s%2Fg%2F1thggq_h?authuser=0&entry=ttu",Golf course,"Golf course, Banquet hall, Golf club, Wedding venue",4.4,1408,"The Golf Club at Newcastle, 15500 Six Penny Ln, Newcastle, WA 98059"
ChIJbSxlbXfZB0ERkdfxPWPr07g,Foo Lam Chinese Restaurant,"https://www.google.com/maps/place/Foo+Lam+Chinese+Restaurant/@47.5384229,-122.283136,17z/data=!3m1!4b1!4m6!3m5!1s0x4107d9776d652c6d:0xb8d3eb633df1d791!8m2!3d47.5384229!4d-122.283136!16s%2Fg%2F11b77mwd4j?authuser=0&entry=ttu",Chinese restaurant,"Chinese restaurant, Asian restaurant",3.8,242,"Foo Lam Chinese Restaurant, 7101 Martin Luther King Jr Way S, Seattle, WA 98118"
ChIJe-eSIrJqkFQRgqI9cdi2xwc,Noi Thai Cuisine - Downtown Seattle,"https://www.google.com/maps/place/Noi+Thai+Cuisine+-+Downtown+Seattle/@47.6068919,-122.3387501,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab22292e77b:0x7c7b6d8713da282!8m2!3d47.6068919!4d-122.3387501!16s%2Fg%2F11bxg30gdm?authuser=0&entry=ttu",Thai restaurant,"Thai restaurant, Asian restaurant, Bar, Fine dining restaurant, Restaurant, Southeast Asian restaurant",4.4,2074,"Noi Thai Cuisine - Downtown Seattle, 1303 1st Ave, Seattle, WA 98101"
ChIJt_PVGiEVkFQR9FQgWmoY23o,Siam on Eastlake,https://www.google.com/maps/place/Siam+on+Eastlake/data=!4m7!3m6!1s0x549015211ad5f3b7:0x7adb186a5a2054f4!8m2!3d47.634721!4d-122.3255746!16s%2Fg%2F113hfzqkl!19sChIJt_PVGiEVkFQR9FQgWmoY23o?authuser=0&hl=en&rclk=1,Restaurant,Restaurant,3.8,8,"Siam on Eastlake, 1880 Fairview Ave E, Seattle, WA 98102"
ChIJXyKdTAcVkFQRjVEDu0mJ8Bw,Pel Meni Dumpling Tzar,https://www.google.com/maps/place/Pel+Meni+Dumpling+Tzar/data=!4m7!3m6!1s0x549015074c9d225f:0x1cf08949bb03518d!8m2!3d47.6510938!4d-122.3505572!16s%2Fg%2F11gzlc_l7!19sChIJXyKdTAcVkFQRjVEDu0mJ8Bw?authuser=0&hl=en&rclk=1,Dumpling restaurant,"Dumpling restaurant, Bar, Restaurant, Russian restaurant",4.3,815,"Pel Meni Dumpling Tzar, 3518 Fremont Pl N, Seattle, WA 98103"
ChIJeW1FjWVAkFQRy0weZwGjfkU,Luciano's Pizza & Pasta,"https://www.google.com/maps/place/Luciano's+Pizza+%26+Pasta/@47.5819115,-122.3869071,17z/data=!3m1!4b1!4m6!3m5!1s0x549040658d456d79:0x457ea301671e4ccb!8m2!3d47.5819115!4d-122.3869071!16s%2Fg%2F1tgx1qlj?authuser=0&entry=ttu",Pizza restaurant,"Pizza restaurant, Pizza delivery, Pizza Takeout",3.9,195,"Luciano's Pizza & Pasta, 2341 California Ave SW, Seattle, WA 98116"
ChIJxYX4sLpqkFQRonsb1Ix8h-Y,The Halal Guys,"https://www.google.com/maps/place/The+Halal+Guys/@47.6015338,-122.3337678,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abab0f885c5:0xe6877c8cd41b7ba2!8m2!3d47.6015338!4d-122.3337678!16s%2Fg%2F11g6wc1n3q?authuser=0&entry=ttu",Halal restaurant,Halal restaurant,3.9,811,"The Halal Guys, 101 Yesler Wy, Seattle, WA 98104"
ChIJf5OIsYcVkFQRjcCIDdHnkt4,Atmos Cafe,"https://www.google.com/maps/place/Atmos+Caf%C3%A9/@47.6205083,-122.3493069,17z/data=!3m1!4b1!4m6!3m5!1s0x54901587b188937f:0xde92e7d10d88c08d!8m2!3d47.6205083!4d-122.3493069!16s%2Fg%2F11j1d5q1mq?authuser=0&entry=ttu",Cafe,Cafe,2,8,"Atmos Cafe, 400 Broad St, Seattle, WA 98109"
ChIJV_VN9bJqkFQRz5mN3hwoTpk,Red Cedar & Sage,"https://www.google.com/maps/place/Red+Cedar+%26+Sage/@47.6084402,-122.3410325,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab2f54df557:0x994e281cde8d99cf!8m2!3d47.6084402!4d-122.3410325!16s%2Fg%2F11c3_6bxd_?authuser=0&entry=ttu",Pacific Northwest restaurant (US),"Pacific Northwest restaurant (US), Restaurant",4.3,302,"Red Cedar & Sage, 1501 Pike Pl #200, Seattle, WA 98101"
ChIJLduCgoUUkFQReLE6NJsnatE,Einstein Bros. Bagels,"https://www.google.com/maps/place/Einstein+Bros.+Bagels/@47.662245,-122.296785,17z/data=!3m1!4b1!4m6!3m5!1s0x549014858282db2d:0xd16a279b343ab178!8m2!3d47.662245!4d-122.296785!16s%2Fg%2F12hm7hc3z?authuser=0&entry=ttu",Bagel shop,"Bagel shop, Bakery, Breakfast restaurant, Cafe, Coffee shop",4.1,223,"Einstein Bros. Bagels, 2746 NE 45th St, Seattle, WA 98105"
ChIJs-RGh7BtkFQRtn9NVueaoQI,Bulgogi,https://www.google.com/maps/place/Bulgogi/data=!4m7!3m6!1s0x54906db08746e4b3:0x2a19ae7564d7fb6!8m2!3d47.6195589!4d-122.1308579!16s%2Fg%2F11bbwlr9v0!19sChIJs-RGh7BtkFQRtn9NVueaoQI?authuser=0&hl=en&rclk=1,Korean restaurant,"Korean restaurant, Barbecue restaurant, Bulgogi restaurant, Food court",3.4,74,"Bulgogi, 15600 NE 8th St, Bellevue, WA 98008"
ChIJScFRw8xqkFQRkdX0T8zdaJ4,Seattle Culinary Academy at Seattle Central College,"https://www.google.com/maps/place/Seattle+Culinary+Academy+at+Seattle+Central+College/@47.616246,-122.321516,17z/data=!3m1!4b1!4m6!3m5!1s0x54906accc351c149:0x9e68ddcc4ff4d591!8m2!3d47.616246!4d-122.321516!16s%2Fg%2F12628vq5z?authuser=0&entry=ttu",Culinary school,Culinary school,4.7,7,"Seattle Culinary Academy at Seattle Central College, 1701 Broadway BE2120, Seattle, WA 98122"
ChIJuaVZ7rJqkFQR3NGeYj7R5lk,Mr D's Greek Delicacies,"https://www.google.com/maps/place/Mr+D's+Greek+Delicacies/@47.6092061,-122.3412533,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab2ee59a5b9:0x59e6d13e629ed1dc!8m2!3d47.6092061!4d-122.3412533!16s%2Fg%2F1w9y0tbs?authuser=0&entry=ttu",Greek restaurant,"Greek restaurant, Gyro restaurant, Delivery Restaurant, Takeout Restaurant, Restaurant",4.4,263,"Mr D's Greek Delicacies, 1518 Pike Pl, Seattle, WA 98101"
ChIJVSAZplkUkFQRiPlGmHjgVlQ,Ezell's Famous Chicken,"https://www.google.com/maps/place/Ezell's+Famous+Chicken/@47.6616543,-122.3308776,17z/data=!3m1!4b1!4m6!3m5!1s0x54901459a6192055:0x5456e0789846f988!8m2!3d47.6616543!4d-122.3308776!16s%2Fg%2F11cs15ylp6?authuser=0&entry=ttu",American restaurant,"American restaurant, Fast food restaurant, Restaurant, Soul food restaurant",4.3,1811,"Ezell's Famous Chicken, 2300 N 45th St #6906, Seattle, WA 98103"
ChIJj2myQ7FqkFQRgvcdiA41MEI,Outlier,"https://www.google.com/maps/place/Outlier/@47.606847,-122.3339081,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab143b2698f:0x4230350e881df782!8m2!3d47.606847!4d-122.3339081!16s%2Fg%2F11g6p17xm2?authuser=0&entry=ttu",Small plates restaurant,"Small plates restaurant, Bar",3.9,524,"Outlier, 1101 4th Ave, Seattle, WA 98101"
ChIJiQRNuEsVkFQRcV6cAUlcDX4,Willmott's Ghost,"https://www.google.com/maps/place/Willmott's+Ghost/@47.615443,-122.3396126,17z/data=!3m1!4b1!4m6!3m5!1s0x5490154bb84d0489:0x7e0d5c49019c5e71!8m2!3d47.615443!4d-122.3396126!16s%2Fg%2F11gwkkb5tq?authuser=0&entry=ttu",Restaurant,Restaurant,4.3,423,"Willmott's Ghost, 2100 6th Ave, Seattle, WA 98121"
ChIJBYInQLc-kFQRkV0Lru5f1DU,Coquette Bake Shop,"https://www.google.com/maps/place/Coquette+Bake+Shop/@47.6253915,-122.5221114,17z/data=!3m1!4b1!4m6!3m5!1s0x54903eb740278205:0x35d45feeae0b5d91!8m2!3d47.6253915!4d-122.5221114!16s%2Fg%2F11bwf7r8vw?authuser=0&entry=ttu",Bakery,"Bakery, Espresso bar, Sandwich shop",4.7,269,"Coquette Bake Shop, 140 Winslow Way W, Bainbridge Island, WA 98110"
ChIJbXp-vK1ykFQR_eu6nSjvPU8,Zeeks Pizza,"https://www.google.com/maps/place/Zeeks+Pizza/@47.6762737,-122.2058574,17z/data=!3m1!4b1!4m6!3m5!1s0x549072adbc7e7a6d:0x4f3def289dbaebfd!8m2!3d47.6762737!4d-122.2058574!16s%2Fg%2F1tdh3krr?authuser=0&entry=ttu",Pizza restaurant,"Pizza restaurant, Family restaurant, Pizza delivery, Pizza Takeout, Restaurant",4.2,422,"Zeeks Pizza, 124 Park Ln, Kirkland, WA 98033"
ChIJjQjo9rJqkFQRrGSWuC3TVzk,Mee Sum Pastry,"https://www.google.com/maps/place/Mee+Sum+Pastry/@47.6092754,-122.3413627,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab2f6e8088d:0x3957d32db89664ac!8m2!3d47.6092754!4d-122.3413627!16s%2Fg%2F1vg_ckm3?authuser=0&entry=ttu",Chinese bakery,"Chinese bakery, Chinese restaurant",4.5,814,"Mee Sum Pastry, 1526 Pike Pl, Seattle, WA 98101"
ChIJ1euvjy5AkFQRwXp7YOL96gU,Blue Water Taco Grill Catering,https://www.google.com/maps/place/Blue+Water+Taco+Grill+Catering/data=!4m7!3m6!1s0x5490402e8fafebd5:0x5eafde2607b7ac1!8m2!3d47.5758333!4d-122.3338889!16s%2Fg%2F11xczslzc!19sChIJ1euvjy5AkFQRwXp7YOL96gU?authuser=0&hl=en&rclk=1,Mexican restaurant,Mexican restaurant,4.4,170,"Blue Water Taco Grill Catering, 2962 1st Ave S, Seattle, WA 98134"
ChIJLdAdnsMVkFQRsVaZWhpHEfg,Ballard Kiss Cafe,"https://www.google.com/maps/place/Ballard+Kiss+Cafe/@47.6685083,-122.393581,17z/data=!3m1!4b1!4m6!3m5!1s0x549015c39e1dd02d:0xf811471a5a9956b1!8m2!3d47.6685083!4d-122.393581!16s%2Fg%2F1vljg0j0?authuser=0&entry=ttu",Sandwich shop,"Sandwich shop, Beer store",4.7,453,"Ballard Kiss Cafe, 2817 NW Market St, Seattle, WA 98107"
ChIJnR5-504VkFQRU73v8xTw2Z8,Meekong Bar,"https://www.google.com/maps/place/Meekong+Bar/@47.6169929,-122.3471082,17z/data=!3m1!4b1!4m6!3m5!1s0x5490154ee77e1e9d:0x9fd9f014f3efbd53!8m2!3d47.6169929!4d-122.3471082!16s%2Fg%2F11clv5s7xl?authuser=0&entry=ttu",Asian restaurant,"Asian restaurant, Bar, Pho restaurant, Vietnamese restaurant",4.5,558,"Meekong Bar, 2525 4th Ave, Seattle, WA 98121"
ChIJNZxzhIUUkFQRqqW_lb55qH8,Starbucks,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x5490148584739c35:0x7fa879be95bfa5aa!8m2!3d47.662418!4d-122.2966761!16s%2Fg%2F1trsxpxl!19sChIJNZxzhIUUkFQRqqW_lb55qH8?authuser=0&hl=en&rclk=1,Coffee shop,"Coffee shop, Cafe, Coffee store, Espresso bar",3.9,96,"Starbucks, 2746 NE 45th St, Seattle, WA 98105"
ChIJhR4EdLpqkFQRggLSI8RN06M,City Grind Espresso,"https://www.google.com/maps/place/City+Grind+Espresso/@47.603947,-122.3304259,17z/data=!3m1!4b1!4m6!3m5!1s0x54906aba74041e85:0xa3d34dc423d20282!8m2!3d47.603947!4d-122.3304259!16s%2Fg%2F1trsxq1h?authuser=0&entry=ttu",Coffee shop,Coffee shop,4.7,17,"City Grind Espresso, Hall, 600 4th Ave First Floor, Seattle, WA 98104"
ChIJ1xTuBEsRkFQR2qTdvTknGl4,Mekong Village,https://www.google.com/maps/place/Mekong+Village/data=!4m7!3m6!1s0x5490114b04ee14d7:0x5e1a2739bddda4da!8m2!3d47.7167204!4d-122.3443775!16s%2Fg%2F1tfsh2v0!19sChIJ1xTuBEsRkFQR2qTdvTknGl4?authuser=0&hl=en&rclk=1,Vietnamese restaurant,"Vietnamese restaurant, Asian restaurant, Restaurant, Southeast Asian restaurant",4.5,465,"Mekong Village, 12020 Aurora Ave N, Seattle, WA 98133"
ChIJ_zFaKrtqkFQRQ6f_weBaBsI,Elliott Bay Book Company,https://www.google.com/maps/place/Elliott+Bay+Book+Company/data=!4m7!3m6!1s0x54906abb2a5a31ff:0xc2065ae0c1ffa743!8m2!3d47.614679!4d-122.319631!16s%2Fg%2F1tg39tf4!19sChIJ_zFaKrtqkFQRQ6f_weBaBsI?authuser=0&hl=en&rclk=1,Book store,Book store,4.8,3881,"Elliott Bay Book Company, 1521 10th Ave, Seattle, WA 98122"
ChIJAyCULNptkFQRyv6hhFK26Tw,Ezell's Famous Chicken,https://www.google.com/maps/place/Ezell%27s+Famous+Chicken/data=!4m7!3m6!1s0x54906dda2c942003:0x3ce9b65284a1feca!8m2!3d47.5778145!4d-122.1700927!16s%2Fg%2F11pg13cfrj!19sChIJAyCULNptkFQRyv6hhFK26Tw?authuser=0&hl=en&rclk=1,Chicken restaurant,"Chicken restaurant, Restaurant, Soul food restaurant",4,203,"Ezell's Famous Chicken, 3615 Factoria Blvd SE, Bellevue, WA 98006"
ChIJX1xU6jMUkFQRJri4uN7vU6g,The Dray,"https://www.google.com/maps/place/The+Dray/@47.6760618,-122.3650341,17z/data=!3m1!4b1!4m6!3m5!1s0x54901433ea545c5f:0xa853efdeb8b8b826!8m2!3d47.6760618!4d-122.3650341!16s%2Fg%2F1tks6006?authuser=0&entry=ttu",Pub,"Pub, Coffee shop, Restaurant",4.7,200,"The Dray, 708 NW 65th St, Seattle, WA 98117"
ChIJb4DaMLREkFQRy7VgdUVW2xQ,Starbucks,https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x549044b430da806f:0x14db56457560b5cb!8m2!3d47.4424725!4d-122.3347656!16s%2Fg%2F1tddrxbc!19sChIJb4DaMLREkFQRy7VgdUVW2xQ?authuser=0&hl=en&rclk=1,Coffee shop,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",4.2,241,"Starbucks, 17827 1st Ave S, Seattle, WA 98148"
ChIJPfOPnSsVkFQRQ325_tMhQCg,Coastal Kitchen,"https://www.google.com/maps/place/Coastal+Kitchen/@47.622802,-122.312953,17z/data=!3m1!4b1!4m6!3m5!1s0x5490152b9d8ff33d:0x284021d3feb97d43!8m2!3d47.622802!4d-122.312953!16s%2Fm%2F021hnfh?authuser=0&entry=ttu",Seafood restaurant,"Seafood restaurant, American restaurant, Brunch restaurant, Oyster bar restaurant",4.3,1275,"Coastal Kitchen, 429 15th Ave E, Seattle, WA 98112"
ChIJSxYstW8UkFQRsD9ZiA6si0s,BOL,"https://www.google.com/maps/place/BOL/@47.6760275,-122.3184204,17z/data=!3m1!4b1!4m6!3m5!1s0x5490146fb52c164b:0x4b8bac0e88593fb0!8m2!3d47.6760275!4d-122.3184204!16s%2Fg%2F11g6_d12kh?authuser=0&entry=ttu",Vietnamese restaurant,Vietnamese restaurant,4,298,"BOL, 900 NE 65th St, Seattle, WA 98115"
ChIJK82NcoMWkFQRrenPJOp950M,Taki's Mad Greek,"https://www.google.com/maps/place/Taki's+Mad+Greek/@47.6904523,-122.3757002,17z/data=!3m1!4b1!4m6!3m5!1s0x54901683728dcd2b:0x43e77dea24cfe9ad!8m2!3d47.6904523!4d-122.3757002!16s%2Fg%2F1trxddh0?authuser=0&entry=ttu",Greek restaurant,"Greek restaurant, Mediterranean restaurant, Restaurant",4.3,445,"Taki's Mad Greek, 1471 NW 85th St, Seattle, WA 98117"
ChIJszqRdE4VkFQRU6u6ItQ5u3E,Cyclops,"https://www.google.com/maps/place/Cyclops/@47.6144674,-122.3487071,17z/data=!3m1!4b1!4m6!3m5!1s0x5490154e74913ab3:0x71bb39d422baab53!8m2!3d47.6144674!4d-122.3487071!16s%2Fg%2F1xpwjgsc?authuser=0&entry=ttu",Bar & grill,Bar & grill,4.4,719,"Cyclops, 2421 1st Ave, Seattle, WA 98121"
ChIJ6Sd77S0VkFQRcMeTs1sg6iU,Espresso Vivace Capitol Hill,"https://www.google.com/maps/place/Espresso+Vivace+Capitol+Hill/@47.6237833,-122.3206193,17z/data=!3m1!4b1!4m6!3m5!1s0x5490152ded7b27e9:0x25ea205bb393c770!8m2!3d47.6237833!4d-122.3206193!16s%2Fg%2F1tsyjx69?authuser=0&entry=ttu",Espresso bar,"Espresso bar, Cafe, Coffee shop",4.6,1142,"Espresso Vivace Capitol Hill, 532 Broadway E, Seattle, WA 98102"
ChIJy87w_19skFQRDS0TJrRvfIA,Burger King,"https://www.google.com/maps/place/Burger+King/@47.616818,-122.1833821,17z/data=!3m1!4b1!4m6!3m5!1s0x54906c5ffff0cecb:0x807c6fb426132d0d!8m2!3d47.616818!4d-122.1833821!16s%2Fg%2F1tf756rl?authuser=0&entry=ttu",Restaurant,"Restaurant, Fast food restaurant",3.2,980,"Burger King, 11723 NE 8th St, Bellevue, WA 98005"
ChIJsShv3bJqkFQRNhAXcjjvtSU,Bacco Cafe,https://www.google.com/maps/place/Bacco+Cafe/data=!4m7!3m6!1s0x54906ab2dd6f28b1:0x25b5ef3872171036!8m2!3d47.6100546!4d-122.3413612!16s%2Fg%2F1vntjlq6!19sChIJsShv3bJqkFQRNhAXcjjvtSU?authuser=0&hl=en&rclk=1,Cafe,"Cafe, Bistro, Breakfast restaurant, Brunch restaurant",4.5,1400,"Bacco Cafe, 86 Pine St, Seattle, WA 98101"
ChIJi8BXaEZCkFQRHzc78HIW1IY,Starbucks,"https://www.google.com/maps/place/Starbucks/@47.512537,-122.293435,17z/data=!3m1!4b1!4m6!3m5!1s0x549042466857c08b:0x86d41672f03b371f!8m2!3d47.512537!4d-122.293435!16s%2Fg%2F1hc4tdjlx?authuser=0&entry=ttu",Coffee shop,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",4.2,188,"Starbucks, 10100 E Marginal Way S, Tukwila, WA 98168"
ChIJ5Sl-ULdtkFQRLQv_eWVZ2SQ,Thai VP Bellevue,"https://www.google.com/maps/place/Thai+VP+Bellevue/@47.6174935,-122.1279485,17z/data=!3m1!4b1!4m6!3m5!1s0x54906db7507e29e5:0x24d9596579ff0b2d!8m2!3d47.6174935!4d-122.1279485!16s%2Fg%2F1v75rm26?authuser=0&entry=ttu",Thai restaurant,"Thai restaurant, Gluten-free restaurant, Noodle shop, Vegetarian restaurant",4.2,286,"Thai VP Bellevue, 15920 NE 8th St Suite 4, Bellevue, WA 98008"
ChIJDe84_YhskFQRrY6jFMbAlrU,Inchin's Bamboo Garden,"https://www.google.com/maps/place/Inchin's+Bamboo+Garden/@47.6160572,-122.1967754,17z/data=!3m1!4b1!4m6!3m5!1s0x54906c88fd38ef0d:0xb596c0c614a38ead!8m2!3d47.6160572!4d-122.1967754!16s%2Fg%2F11g9ng4yfj?authuser=0&entry=ttu",Pan-Asian restaurant,"Pan-Asian restaurant, Asian restaurant, Chinese restaurant, Halal restaurant, Indian restaurant",4.1,1729,"Inchin's Bamboo Garden, 601 108th Ave NE Keycenter Building #120, Bellevue, WA 98004"
ChIJGSo36rxqkFQRObEkHMGnmac,ALOHA PLATES,"https://www.google.com/maps/place/ALOHA+PLATES/@47.597381,-122.3272502,17z/data=!3m1!4b1!4m6!3m5!1s0x54906abcea372a19:0xa799a7c11c24b139!8m2!3d47.597381!4d-122.3272502!16s%2Fg%2F1td60ff3?authuser=0&entry=ttu",Hawaiian restaurant,"Hawaiian restaurant, Asian fusion restaurant, Asian restaurant, Fast food restaurant, Food court, Japanese restaurant, Restaurant",4.1,201,"ALOHA PLATES, 511 S Weller St, Seattle, WA 98104"
ChIJbWWnMxEUkFQRU33hr7X1O5k,JaK's Alehouse,"https://www.google.com/maps/place/JaK's+Alehouse/@47.6857909,-122.3369503,17z/data=!3m1!4b1!4m6!3m5!1s0x5490141133a7656d:0x993bf5b5afe17d53!8m2!3d47.6857909!4d-122.3369503!16s%2Fg%2F11b88px38x?authuser=0&entry=ttu",Grill,"Grill, Beer hall, Cocktail bar, Restaurant, Steak house",4.3,451,"JaK's Alehouse, 7900 East Green Lake Dr N, Seattle, WA 98103"
ChIJBbl8vIoVkFQRcX406HVLrkA,Thai 2go (UW),https://www.google.com/maps/place/Thai+2go+%28UW%29/data=!4m7!3m6!1s0x5490158abc7cb905:0x40ae4b75e8347e71!8m2!3d47.6571279!4d-122.3140288!16s%2Fg%2F11l6sfm2lp!19sChIJBbl8vIoVkFQRcX406HVLrkA?authuser=0&hl=en&rclk=1,Thai restaurant,Thai restaurant,4.7,13,"Thai 2go (UW), 4106 Brooklyn Ave NE suite 102 A, Seattle, WA 98105"
ChIJiXTBAaITkFQR7Jd7fCfX9pE,Cafe 79 Vietnamese Kitchen,"https://www.google.com/maps/place/Cafe+79+Vietnamese+Kitchen/@47.667266,-122.164656,17z/data=!3m1!4b1!4m6!3m5!1s0x549013a201c17489:0x91f6d7277c7b97ec!8m2!3d47.667266!4d-122.164656!16s%2Fg%2F11smlwwq8h?authuser=0&entry=ttu",Vietnamese restaurant,Vietnamese restaurant,4.7,211,"Cafe 79 Vietnamese Kitchen, 13108 NE 70th Pl, Kirkland, WA 98033"
ChIJq1dx_QBtkFQRMM1MJyXaK8Y,Whiskey by John Howie,"https://www.google.com/maps/place/Whiskey+by+John+Howie/@47.6169181,-122.1911387,17z/data=!3m1!4b1!4m6!3m5!1s0x54906d00fd7157ab:0xc62bda25274ccd30!8m2!3d47.6169181!4d-122.1911387!16s%2Fg%2F11pxsbmqtp?authuser=0&entry=ttu",Bar,Bar,4,44,"Whiskey by John Howie, 11111 NE 8th St Suite 122, Bellevue, WA 98004"
IjESLwoUChIJQ7_1tahDkFQRQEiIJ80b6DoQ6F0qFAoSCUU50qULQ5BUEZFzHkEYmWCV,12008 Des Moines Memorial Dr S,https://www.google.com/maps/place/12008+Des+Moines+Memorial+Dr+S/data=!4m6!3m5!1s0x549043a8b5f5bf43:0xaaa75d4b1201055d!8m2!3d47.4950287!4d-122.3096138!19sIjESLwoUChIJQ7_1tahDkFQRQEiIJ80b6DoQ6F0qFAoSCUU50qULQ5BUEZFzHkEYmWCV?authuser=0&hl=en&rclk=1,,,,,"12008 Des Moines Memorial Dr S, Burien, WA 98168"
ChIJc_jdwMtBkFQRyo207yFMJFk,Harry's Beach House,"https://www.google.com/maps/place/Harry's+Beach+House/@47.5794072,-122.4091149,17z/data=!3m1!4b1!4m6!3m5!1s0x549041cbc0ddf873:0x59244c21efb48dca!8m2!3d47.5794072!4d-122.4091149!16s%2Fg%2F11hdw2kvxm?authuser=0&entry=ttu",Restaurant,Restaurant,4.5,470,"Harry's Beach House, 2676 Alki Ave SW, Seattle, WA 98116"
ChIJw1qnVbJqkFQRAafDeb2JuGk,La Creperie Voila,https://www.google.com/maps/place/La+Creperie+Voila/data=!4m7!3m6!1s0x54906ab255a75ac3:0x69b889bd79c3a701!8m2!3d47.6117071!4d-122.3327611!16s%2Fg%2F1tj5qfwv!19sChIJw1qnVbJqkFQRAafDeb2JuGk?authuser=0&hl=en&rclk=1,Restaurant,Restaurant,4.2,119,"La Creperie Voila, 705 Pike St, Seattle, WA 98101"
ChIJP5ORMF4VkFQRVKmB5mWJIrA,Atoma,"https://www.google.com/maps/place/Atoma/@47.6611903,-122.3400915,17z/data=!3m1!4b1!4m6!3m5!1s0x5490155e3091933f:0xb0228965e681a954!8m2!3d47.6611903!4d-122.3400915!16s%2Fg%2F11styzg_mw?authuser=0&entry=ttu",Restaurant,Restaurant,4.8,69,"Atoma, 1411 N 45th St, Seattle, WA 98103"
ChIJfWGsCI9skFQRtz6-s4xwviA,Wendy's,"https://www.google.com/maps/place/Wendy's/@47.61904,-122.2012537,17z/data=!3m1!4b1!4m6!3m5!1s0x54906c8f08ac617d:0x20be708cb3be3eb7!8m2!3d47.61904!4d-122.2012537!16s%2Fg%2F1tp2_268?authuser=0&entry=ttu",Fast food restaurant,"Fast food restaurant, Hamburger restaurant, Restaurant",3.6,1212,"Wendy's, 940 Bellevue Way NE, Bellevue, WA 98004"
ChIJ2xeRu7NqkFQRQjsj5C2QP9I,The Triple Door,"https://www.google.com/maps/place/The+Triple+Door/@47.6086955,-122.3374174,17z/data=!3m1!4b1!4m6!3m5!1s0x54906ab3bb9117db:0xd23f902de4233b42!8m2!3d47.6086955!4d-122.3374174!16s%2Fm%2F0cm89__?authuser=0&entry=ttu",Live music venue,"Live music venue, Bar, Dinner theater, Restaurant",4.5,2141,"The Triple Door, 216 Union St, Seattle, WA 98101"
ChIJxbr9oLpqkFQRx4iww_5qTtU,614 1st Ave,https://www.google.com/maps/place/614+1st+Ave/data=!4m7!3m6!1s0x54906abaa0fdbac5:0xd54e6afec3b088c7!8m2!3d47.6023525!4d-122.3336804!16s%2Fg%2F11bw3y77xr!19sChIJxbr9oLpqkFQRx4iww_5qTtU?authuser=0&hl=en&rclk=1,Building,Building,,,"614 1st Ave, Seattle, WA 98104"
ChIJVX9sGEEVkFQRGAsO_w3Sn0s,Solo Bar & Eatery,https://www.google.com/maps/place/Solo+Bar+%26+Eatery/data=!4m7!3m6!1s0x54901541186c7f55:0x4b9fd20dff0e0b18!8m2!3d47.6255613!4d-122.3519647!16s%2Fg%2F1tdr2_tm!19sChIJVX9sGEEVkFQRGAsO_w3Sn0s?authuser=0&hl=en&rclk=1,Bar,"Bar, Restaurant",4.5,280,"Solo Bar & Eatery, 200 Roy St, Seattle, WA 98109"
ChIJ44YBEucSkFQRzoF18cLwvew,Caffe Ladro - Kirkland,https://www.google.com/maps/place/Caffe+Ladro+-+Kirkland/data=!4m7!3m6!1s0x549012e7120186e3:0xecbdf0c2f17581ce!8m2!3d47.67655!4d-122.2080959!16s%2Fg%2F1w6_njd2!19sChIJ44YBEucSkFQRzoF18cLwvew?authuser=0&hl=en&rclk=1,Coffee shop,"Coffee shop, Espresso bar, Pastry shop",4.3,281,"Caffe Ladro - Kirkland, 104 Central Way, Kirkland, WA 98033"
ChIJUz1cMYZskFQRg3-4m2dio9s,Barrio Luchador,https://www.google.com/maps/place/Barrio+Luchador/data=!4m7!3m6!1s0x54906c86315c3d53:0xdba362679bb87f83!8m2!3d47.6144266!4d-122.2010052!16s%2Fg%2F11fd7mcb38!19sChIJUz1cMYZskFQRg3-4m2dio9s?authuser=0&hl=en&rclk=1,Taco restaurant,"Taco restaurant, Family restaurant, Fast food restaurant, Mexican restaurant",4,137,"Barrio Luchador, 500 Bellevue Way SE Fl 2, Bellevue, WA 98004"
ChIJDwE0oExtkFQRcgcEz__snjs,Tem Sib Eatery & Bar,"https://www.google.com/maps/place/Tem+Sib+Eatery+%26+Bar/@47.6197528,-122.1960283,17z/data=!3m1!4b1!4m6!3m5!1s0x54906d4ca034010f:0x3b9eecffcf040772!8m2!3d47.6197528!4d-122.1960283!16s%2Fg%2F11gxwg8ckm?authuser=0&entry=ttu",Thai restaurant,Thai restaurant,4.3,425,"Tem Sib Eatery & Bar, 1020 108th Ave NE #100, Bellevue, WA 98004"
