,Unnamed: 0_google,Name,Main Tag,Tags_google,Rating_google,Num Reviews_google,Address_google,Zip Code,Neighborhood_google,Street Name,Unnamed: 0_tripadvisor,index,Rating_tripadvisor,Num Reviews_tripadvisor,Address_tripadvisor,Marquee,Distribution_x,Cost_x,Tags_tripadvisor,Neighborhood_tripadvisor,Unnamed: 0,Address,Rating,Num Reviews,Cost_y,Tags,Distribution_y,Neighborhood
57,69.0,Willmott's Ghost,Restaurant,Restaurant,4.3,423.0,"Willmott's Ghost, 2100 6th Ave, Seattle, WA 98121",98121.0,Belltown,"6th Ave,",1747.0,1747.0,4.0,14.0,"2100 6th Ave, Seattle, WA 98121-2513","#1,065 of 2,182 Restaurants in Seattle","[7, 4, 1, 0, 2]",$$ - $$$,ItalianPizza,Belltown,1697.0,"2100 6th Ave, Seattle, WA 98121-2513",3.9,215.0,$$,"['Italian', 'Pizza', 'Desserts']","['16', '15', '39', '57', '88']",Belltown
58,72.0,Mee Sum Pastry,Chinese bakery,"Chinese bakery, Chinese restaurant",4.5,814.0,"Mee Sum Pastry, 1526 Pike Pl, Seattle, WA 98101",98101.0,Downtown,"Pike Pl,",115.0,115.0,4.5,224.0,"1526 Pike Pl, Seattle, WA 98101-1527",#24 of 302 Quick Bites in Seattle,"[108, 84, 23, 6, 1]",$,Quick BitesChineseAsian,Downtown,112.0,"1526 Pike Pl, Seattle, WA 98101-1527",4.1,1111.0,$,"['Bakeries', 'Dim Sum', 'Barbeque']","['51', '59', '139', '375', '487']",Downtown
59,73.0,Blue Water Taco Grill,Mexican restaurant,Mexican restaurant,4.4,170.0,"Blue Water Taco Grill Catering, 2962 1st Ave S, Seattle, WA 98134",98134.0,Other,"1st Ave S,",,,,,,,,,,,,,,,,,,
60,74.0,Kiss Cafe,Sandwich shop,"Sandwich shop, Beer store",4.7,453.0,"Ballard Kiss Cafe, 2817 NW Market St, Seattle, WA 98107",98107.0,Ballard,"NW Market St,",1047.0,1047.0,4.0,35.0,"2817 NW Market St, Seattle, WA 98107-4215","#658 of 2,182 Restaurants in Seattle","[16, 13, 4, 0, 2]",$$ - $$$,AmericanCafeVegetarian Friendly,Ballard,1024.0,"2817 NW Market St, Seattle, WA 98107-4215",4.2,310.0,Unclaimed,"['Cafes', 'Sandwiches', 'Beer, Wine & Spirits']","['10', '22', '27', '94', '157']",Ballard
61,75.0,Meekong Bar,Asian restaurant,"Asian restaurant, Bar, Pho restaurant, Vietnamese restaurant",4.5,558.0,"Meekong Bar, 2525 4th Ave, Seattle, WA 98121",98121.0,Belltown,"4th Ave,",596.0,596.0,4.5,31.0,"2525 4th Ave, Seattle, WA 98121-1437","#371 of 2,182 Restaurants in Seattle","[13, 15, 2, 0, 0]",$$ - $$$,AsianVietnameseVegetarian Friendly,Belltown,585.0,"2525 4th Ave, Seattle, WA 98121-1437",4.3,571.0,$$,"['Vietnamese', 'Asian Fusion', 'Soup']","['26', '18', '60', '130', '337']",Belltown
62,76.0,Starbucks,Coffee shop,"Coffee shop, Cafe, Coffee store, Espresso bar",3.9,96.0,"Starbucks, 2746 NE 45th St, Seattle, WA 98105",98105.0,University District,"NE 45th St,",2672.0,2672.0,4.0,4.0,"2746 NE 45th St, Seattle, WA 98105-5099",#183 of 225 Coffee & Tea in Seattle,"[2, 0, 2, 0, 0]",,AmericanCafe,University District,,,,,,,,
63,77.0,City Grind,Coffee shop,Coffee shop,4.7,17.0,"City Grind Espresso, Hall, 600 4th Ave First Floor, Seattle, WA 98104",98104.0,Chinatown,4th Ave,,,,,,,,,,,,,,,,,,
64,78.0,Mekong Village,Vietnamese restaurant,"Vietnamese restaurant, Asian restaurant, Restaurant, Southeast Asian restaurant",4.5,465.0,"Mekong Village, 12020 Aurora Ave N, Seattle, WA 98133",98133.0,Bitter Lake,"Aurora Ave N,",,,,,,,,,,,,,,,,,,
65,79.0,Elysian Brewing Company and Public House,Book store,Book store,4.8,3881.0,"Elliott Bay Book Company, 1521 10th Ave, Seattle, WA 98122",98122.0,Capitol Hill,"10th Ave,",,,,,,,,,,,,,,,,,,
66,81.0,The Dray,Pub,"Pub, Coffee shop, Restaurant",4.7,200.0,"The Dray, 708 NW 65th St, Seattle, WA 98117",98117.0,Other,"NW 65th St,",,,,,,,,,,,,,,,,,,
67,82.0,Starbucks,Coffee shop,"Coffee shop, Breakfast restaurant, Cafe, Coffee store, Espresso bar, Internet cafe",4.2,241.0,"Starbucks, 17827 1st Ave S, Seattle, WA 98148",98148.0,Other,"1st Ave S,",,,,,,,,,,,,,,,,,,
68,83.0,Coastal Kitchen,Seafood restaurant,"Seafood restaurant, American restaurant, Brunch restaurant, Oyster bar restaurant",4.3,1275.0,"Coastal Kitchen, 429 15th Ave E, Seattle, WA 98112",98112.0,Capitol Hill,"15th Ave E,",291.0,291.0,4.0,305.0,"429 15th Ave E, Seattle, WA 98112-4504","#191 of 2,182 Restaurants in Seattle","[99, 122, 47, 20, 10]",$$ - $$$,AmericanSeafoodVegetarian Friendly,Capitol Hill,287.0,"429 15th Ave E, Seattle, WA 98112-4504",3.6,1115.0,$$,"['Seafood', 'Cocktail Bars', 'Tapas/Small Plates']","['81', '158', '186', '379', '311']",Capitol Hill
69,84.0,BOL,Vietnamese restaurant,Vietnamese restaurant,4.0,298.0,"BOL, 900 NE 65th St, Seattle, WA 98115",98115.0,Other,"NE 65th St,",,,,,,,,,,,,,,,,,,
70,85.0,Takis' Mad Greek,Greek restaurant,"Greek restaurant, Mediterranean restaurant, Restaurant",4.3,445.0,"Taki's Mad Greek, 1471 NW 85th St, Seattle, WA 98117",98117.0,Other,"NW 85th St,",,,,,,,,,,,,,,,,,,
71,86.0,Cyclops Cafe and Lounge,Bar & grill,Bar & grill,4.4,719.0,"Cyclops, 2421 1st Ave, Seattle, WA 98121",98121.0,Belltown,"1st Ave,",331.0,331.0,4.0,122.0,"2421 1st Ave, Seattle, WA 98121","#211 of 2,182 Restaurants in Seattle","[51, 37, 19, 5, 3]",$$ - $$$,AmericanBarPub,Belltown,325.0,"2421 1st Ave, Seattle, WA 98121",3.6,319.0,$$,"['Burgers', 'New American']","['29', '29', '62', '108', '91']",Belltown
72,87.0,Monorail Espresso,Espresso bar,"Espresso bar, Cafe, Coffee shop",4.6,1142.0,"Espresso Vivace Capitol Hill, 532 Broadway E, Seattle, WA 98102",98102.0,Capitol Hill,"Broadway E,",,,,,,,,,,,,,,,,,,
73,89.0,Bacco Cafe,Cafe,"Cafe, Bistro, Breakfast restaurant, Brunch restaurant",4.5,1400.0,"Bacco Cafe, 86 Pine St, Seattle, WA 98101",98101.0,Downtown,"Pine St,",,,,,,,,,,,,,,,,,,
74,93.0,ALOHA PLATES,Hawaiian restaurant,"Hawaiian restaurant, Asian fusion restaurant, Asian restaurant, Fast food restaurant, Food court, Japanese restaurant, Restaurant",4.1,201.0,"ALOHA PLATES, 511 S Weller St, Seattle, WA 98104",98104.0,Chinatown,"S Weller St,",,,,,,,,,,,,,,,,,,
75,94.0,JaK's Alehouse,Grill,"Grill, Beer hall, Cocktail bar, Restaurant, Steak house",4.3,451.0,"JaK's Alehouse, 7900 East Green Lake Dr N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Lake Dr N,",,,,,,,,,,,,,,,,,,
76,95.0,Bahn Thai Restaurant,Thai restaurant,Thai restaurant,4.7,13.0,"Thai 2go (UW), 4106 Brooklyn Ave NE suite 102 A, Seattle, WA 98105",98105.0,University District,Brooklyn Ave NE,,,,,,,,,,,,,,,,,,
77,99.0,Harry's Beach House,Restaurant,Restaurant,4.5,470.0,"Harry's Beach House, 2676 Alki Ave SW, Seattle, WA 98116",98116.0,Other,"Alki Ave SW,",737.0,737.0,4.5,23.0,"2676 Alki Ave SW, Seattle, WA 98116-2837","#463 of 2,182 Restaurants in Seattle","[16, 3, 2, 1, 1]",$$ - $$$,Vegetarian Friendly,Other,721.0,"2676 Alki Ave SW, Seattle, WA 98116-2837",4.1,272.0,$$$,"['Breakfast & Brunch', 'American', 'Cocktail Bars']","['19', '21', '32', '47', '153']",Other
78,100.0,La Creperie Voila,Restaurant,Restaurant,4.2,119.0,"La Creperie Voila, 705 Pike St, Seattle, WA 98101",98101.0,Downtown,"Pike St,",,,,,,,,,,,,,,,,,,
79,101.0,Atoma,Restaurant,Restaurant,4.8,69.0,"Atoma, 1411 N 45th St, Seattle, WA 98103",98103.0,Fremont/Wallingford,"N 45th St,",1423.0,1423.0,5.0,4.0,"1411 N 45th St, Seattle, WA 98103","#882 of 2,182 Restaurants in Seattle","[4, 0, 0, 0, 0]",,American,Fremont/Wallingford,1391.0,"1411 N 45th St, Seattle, WA 98103",4.8,24.0,,['New American'],"['0', '0', '1', '4', '19']",Fremont/Wallingford
80,103.0,Triple Door,Live music venue,"Live music venue, Bar, Dinner theater, Restaurant",4.5,2141.0,"The Triple Door, 216 Union St, Seattle, WA 98101",98101.0,Downtown,"Union St,",400.0,400.0,4.0,145.0,"216 Union St, Seattle, WA 98101-2102","#250 of 2,182 Restaurants in Seattle","[63, 54, 15, 7, 4]",$$ - $$$,BarInternationalAsian,Downtown,392.0,"216 Union St, Seattle, WA 98101-2102",3.6,717.0,$$$,"['Asian Fusion', 'Music Venues', 'Dinner Theater']","['72', '78', '111', '227', '229']",Downtown
81,105.0,Solo Bar,Bar,"Bar, Restaurant",4.5,280.0,"Solo Bar & Eatery, 200 Roy St, Seattle, WA 98109",98109.0,Queen Anne/South Lake Union,"Roy St,",,,,,,,,,,,,,,,,,,
82,109.0,Jack in the Box,Fast food restaurant,"Fast food restaurant, American restaurant, Breakfast restaurant, Chicken restaurant, Dessert restaurant, Hamburger restaurant, Delivery Restaurant, Mexican restaurant",3.1,1104.0,"Jack in the Box, 8502 Aurora Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Aurora Ave N,",3237.0,3238.0,3.0,10.0,"8502 Aurora Ave N, Seattle, WA 98103","#1,986 of 2,182 Restaurants in Seattle","[2, 1, 4, 1, 2]",$,MexicanAmericanFast Food,Fremont/Wallingford,3134.0,"8502 Aurora Ave N, Seattle, WA 98103",2.4,51.0,$,"['Fast Food', 'Burgers', 'Tacos']","['25', '3', '9', '7', '7']",Fremont/Wallingford
83,110.0,Molly Moon,Ice cream shop,Ice cream shop,4.5,473.0,"Molly Moon's, 4822 Rainier Ave S, Seattle, WA 98118",98118.0,Other,"Rainier Ave S,",,,,,,,,,,,,,,,,,,
84,111.0,Pecado Bueno,Mexican restaurant,"Mexican restaurant, Organic restaurant, Restaurant",4.2,546.0,"Pecado Bueno Eastlake, 2356 Eastlake Ave E, Seattle, WA 98102",98102.0,Capitol Hill,"Eastlake Ave E,",2374.0,2374.0,3.5,9.0,"2356 Eastlake Ave E, Seattle, WA 98102-3306","#1,440 of 2,182 Restaurants in Seattle","[3, 3, 1, 1, 1]",$$ - $$$,Mexican,Capitol Hill,2306.0,"2356 Eastlake Ave E, Seattle, WA 98102-3306",3.7,152.0,$$,"['Mexican', 'Breakfast & Brunch', 'Diners']","['14', '23', '26', '27', '62']",Capitol Hill
85,113.0,Currant Bistro,Restaurant,Restaurant,3.9,104.0,"Currant Bistro, 2120 4th Ave, Seattle, WA 98121",98121.0,Belltown,"4th Ave,",,,,,,,,,,,,,,,,,,
86,119.0,Little Oddfellows,Coffee shop,Coffee shop,4.3,130.0,"Little Oddfellows, 1521 10th Ave, Seattle, WA 98122",98122.0,Capitol Hill,"10th Ave,",,,,,,,,,,,,,,,,,,
87,120.0,Uncle Lee's,Chinese restaurant,"Chinese restaurant, Restaurant",4.5,180.0,"Uncle  Lee's, 5408 Sand Point Way NE, Seattle, WA 98105",98105.0,University District,"Sand Point Way NE,",1579.0,1579.0,4.0,15.0,"5408 Sand Point Way NE, Seattle, WA 98105-2941","#978 of 2,182 Restaurants in Seattle","[6, 5, 1, 1, 1]",,ChineseAsian,University District,1534.0,"5408 Sand Point Way NE, Seattle, WA 98105-2941",4.1,140.0,Unclaimed,"['Chinese', 'Thai', 'Seafood']","['9', '15', '11', '20', '85']",University District
88,121.0,Family Doughnut Shop,Donut shop,Donut shop,4.8,524.0,"Family Donut Shop, 2100 N Northgate Way, Seattle, WA 98133",98133.0,Bitter Lake,"N Northgate Way,",,,,,,,,,,,,,,,,,,
89,122.0,Pho Vietnam,Vietnamese restaurant,"Vietnamese restaurant, Pho restaurant",4.5,320.0,"Pho Vietnam, 7040 15th Ave NW, Seattle, WA 98117",98117.0,Other,"15th Ave NW,",3402.0,3403.0,2.5,3.0,"7040 15th Ave NW, Seattle, WA 98117-5501","#2,092 of 2,182 Restaurants in Seattle","[0, 0, 2, 0, 1]",,ChineseVietnamese,Other,3295.0,"7040 15th Ave NW, Seattle, WA 98117-5501",4.0,186.0,Unclaimed,"['Vietnamese', 'Soup', 'Noodles']","['13', '14', '17', '54', '88']",Other
90,123.0,Cha Cha Lounge,Bar,"Bar, Cocktail bar, Lounge, Restaurant",4.2,607.0,"Cha Cha Lounge, 1013 E Pike St, Seattle, WA 98122",98122.0,Capitol Hill,"E Pike St,",2383.0,2383.0,4.0,8.0,"1013 E Pike St, Seattle, WA 98122-3818","#1,446 of 2,182 Restaurants in Seattle","[4, 2, 1, 0, 1]",,,Capitol Hill,2314.0,"1013 E Pike St, Seattle, WA 98122-3818",3.2,386.0,Unclaimed,['Lounges'],"['59', '44', '103', '114', '66']",Capitol Hill
91,124.0,Alberona's Pizza and Pasta,Italian restaurant,"Italian restaurant, Pizza delivery",3.9,360.0,"Alberona's DaVinci Pizza & Pasta, 3624 Leary Wy NW, Seattle, WA 98107",98107.0,Ballard,"Leary Wy NW,",,,,,,,,,,,,,,,,,,
92,125.0,Cafe Soleil,Ethiopian restaurant,Ethiopian restaurant,4.8,90.0,"Cafe Soleil, 1400 34th Ave, Seattle, WA 98122",98122.0,Capitol Hill,"34th Ave,",1103.0,1103.0,4.5,17.0,"1400 34th Ave, Seattle, WA 98122-3334","#690 of 2,182 Restaurants in Seattle","[14, 1, 2, 0, 0]",$$ - $$$,AfricanEthiopianVegetarian Friendly,Capitol Hill,1080.0,"1400 34th Ave, Seattle, WA 98122-3334",4.3,97.0,Unclaimed,"['Ethiopian', 'Breakfast & Brunch', 'Cafes']","['1', '5', '15', '21', '55']",Capitol Hill
93,126.0,Seattle Lotus Vegetarian Restaurant,Vegetarian restaurant,"Vegetarian restaurant, Asian restaurant, Vietnamese restaurant",4.4,347.0,"Seattle Lotus Vegetarian Restaurant, 10439 16th Ave SW, Seattle, WA 98146",98146.0,Other,"16th Ave SW,",1855.0,1855.0,4.5,8.0,"10439 16th Ave SW, Seattle, WA 98146-1476","#1,128 of 2,182 Restaurants in Seattle","[4, 3, 0, 1, 0]",$$ - $$$,Vietnamese,Other,1799.0,"10439 16th Ave SW, Seattle, WA 98146-1476",4.5,197.0,$$,"['Vegetarian', 'Vietnamese']","['8', '6', '10', '34', '139']",Other
94,127.0,Shawarma King,Mediterranean restaurant,"Mediterranean restaurant, Fast food restaurant, Middle Eastern restaurant, Shawarma restaurant",4.4,1237.0,"Shawarma King, 4337 University Way NE, Seattle, WA 98105",98105.0,University District,"University Way NE,",,,,,,,,,,,,,,,,,,
95,129.0,Purple Dot Cafe,Dim sum restaurant,"Dim sum restaurant, Chinese restaurant",3.8,986.0,"Purple Dot Cafe, 515 Maynard Ave S, Seattle, WA 98104",98104.0,Chinatown,"Maynard Ave S,",1761.0,1761.0,3.5,57.0,"515 Maynard Ave S, Seattle, WA 98104-2918","#1,075 of 2,182 Restaurants in Seattle","[11, 24, 6, 6, 9]",$$ - $$$,ChineseAsianHong Kong,Chinatown,1710.0,"515 Maynard Ave S, Seattle, WA 98104-2918",3.0,817.0,$$,"['Dim Sum', 'Cantonese', 'Hong Kong Style Cafe']","['180', '88', '201', '213', '135']",Chinatown
96,130.0,Bob's Quality Meats,Butcher shop,Butcher shop,4.7,187.0,"Bob's Quality Meats, 4861 Rainier Ave S, Seattle, WA 98118",98118.0,Other,"Rainier Ave S,",1979.0,1979.0,5.0,7.0,"4861 Rainier Ave S, Seattle, WA 98118-1741","#1,200 of 2,182 Restaurants in Seattle","[6, 1, 0, 0, 0]",,,Other,1919.0,"4861 Rainier Ave S, Seattle, WA 98118-1741",4.6,156.0,$$,"['Meat Shops', 'Butcher']","['5', '4', '6', '18', '123']",Other
97,131.0,Radiator Whiskey,Bar,"Bar, American restaurant",4.7,1242.0,"Radiator Whiskey, 94 Pike St #30, Seattle, WA 98101",98101.0,Downtown,Pike St,21.0,21.0,4.5,291.0,"94 Pike St Ste 30 Corner of 1st & pike. Top floor of brick building across from showgirls, Seattle, WA 98101-2066","#9 of 2,182 Restaurants in Seattle","[184, 79, 16, 3, 2]",$$ - $$$,AmericanBarGluten Free Options,Downtown,21.0,"94 Pike St Ste 30 Corner of 1st & pike. Top floor of brick building across from showgirls, Seattle, WA 98101-2066",4.4,1417.0,$$,"['New American', 'Cocktail Bars', 'Comfort Food']","['31', '29', '102', '422', '833']",Downtown
98,132.0,Pho Sriracha,Vietnamese restaurant,"Vietnamese restaurant, Pho restaurant, Southeast Asian restaurant",3.8,85.0,"Pho Sriracha, 5515 4th Ave S, Seattle, WA 98108",98108.0,Other,"4th Ave S,",3081.0,3082.0,4.0,1.0,"5515 4th Ave S, Seattle, WA 98108-2420","#1,883 of 2,182 Restaurants in Seattle","[0, 1, 0, 0, 0]",,,Other,2984.0,"5515 4th Ave S, Seattle, WA 98108-2420",3.8,59.0,Unclaimed,"['Noodles', 'Asian Fusion']","['6', '4', '10', '17', '22']",Other
99,134.0,Mr Lu's Seafood & Burgers,Hamburger restaurant,"Hamburger restaurant, Seafood restaurant",4.5,312.0,"Mr Lu's Seafood & Burgers, 4752 University Way NE, Seattle, WA 98105",98105.0,University District,"University Way NE,",1592.0,1592.0,4.5,9.0,"4752 University Way NE, Seattle, WA 98105-4413","#987 of 2,182 Restaurants in Seattle","[6, 2, 0, 0, 0]",,,University District,1546.0,"4752 University Way NE, Seattle, WA 98105-4413",4.0,246.0,Unclaimed,"['Seafood', 'Burgers']","['11', '14', '34', '81', '106']",University District
100,135.0,The Walrus and the Carpenter,Bar,Bar,4.6,488.0,"Corvus and Company, 601 Broadway E, Seattle, WA 98102",98102.0,Capitol Hill,"Broadway E,",,,,,,,,,,,,,,,,,,
101,136.0,Slices,Pizza restaurant,Pizza restaurant,3.6,124.0,"Slices USA, 809 Olive Wy suite c, Seattle, WA 98101",98101.0,Downtown,Olive Wy,,,,,,,,,,,,,,,,,,
102,137.0,Asadero,Steak house,"Steak house, Mexican restaurant",4.6,2167.0,"Asadero Ballard, 5405 Leary Ave NW, Seattle, WA 98107",98107.0,Ballard,"Leary Ave NW,",679.0,679.0,4.0,48.0,"5405 Leary Ave NW, Seattle, WA 98107-4079","#431 of 2,182 Restaurants in Seattle","[24, 12, 3, 5, 2]",$$ - $$$,MexicanSteakhouseLatin,Ballard,665.0,"5405 Leary Ave NW, Seattle, WA 98107-4079",4.4,1235.0,$$,"['Mexican', 'Steakhouses']","['60', '47', '93', '206', '829']",Ballard
103,138.0,Sugar Bakery & Cafe,Bakery,"Bakery, Cafe, Coffee shop, Dessert shop, Lunch restaurant",4.4,683.0,"Sugar Bakery & Cafe, 1014 Madison St, Seattle, WA 98104",98104.0,Chinatown,"Madison St,",,,,,,,,,,,,,,,,,,
104,139.0,Jack's Fish Spot,Seafood restaurant,"Seafood restaurant, Seafood market",4.1,889.0,"Jack's Fish Spot, 1514 Pike Pl, Seattle, WA 98101",98101.0,Downtown,"Pike Pl,",217.0,217.0,4.0,384.0,"1514 Pike Pl, Seattle, WA 98101-1574",#38 of 302 Quick Bites in Seattle,"[153, 115, 49, 31, 18]",$,Quick BitesAmericanSeafood,Downtown,214.0,"1514 Pike Pl, Seattle, WA 98101-1574",3.6,778.0,$$,"['Seafood Markets', 'Seafood', 'Fish & Chips']","['88', '92', '132', '234', '232']",Downtown
105,140.0,Red Mill,Hamburger restaurant,"Hamburger restaurant, Fast food restaurant",4.6,2238.0,"Red Mill Burgers, 312 N 67th St, Seattle, WA 98103",98103.0,Fremont/Wallingford,"N 67th St,",222.0,222.0,4.5,201.0,"312 N 67th St, Seattle, WA 98103-5210",#40 of 302 Quick Bites in Seattle,"[95, 62, 21, 6, 1]",$,Quick BitesAmericanFast Food,Fremont/Wallingford,219.0,"312 N 67th St, Seattle, WA 98103-5210",3.9,1445.0,$$,['Burgers'],"['73', '136', '223', '461', '552']",Fremont/Wallingford
106,141.0,NW Peaks Brewery,Brewery,Brewery,4.6,65.0,"NW Peaks Brewery, 4818 17th Ave NW, Seattle, WA 98107",98107.0,Ballard,"NW 17th Ave NW,",,,,,,,,,,,,,,,,,,
107,146.0,Subway,Sandwich shop,"Sandwich shop, Caterer, Fast food restaurant, Takeout Restaurant, Restaurant",3.9,421.0,"Subway, 2338 Rainier Ave S, Seattle, WA 98144",98144.0,Other,"Rainier Ave S,",,,,,,,,,,,,,,,,,,
108,147.0,Dom Polski Zaprasza Polish Home Association,Cultural center,Cultural center,4.8,199.0,"Polish Home Association, 1714 18th Ave, Seattle, WA 98122",98122.0,Capitol Hill,"18th Ave,",1971.0,1971.0,4.5,7.0,"1714 18th Ave, Seattle, WA 98122-2741","#1,194 of 2,182 Restaurants in Seattle","[4, 2, 1, 0, 0]",$$ - $$$,PolishEuropean,Capitol Hill,1911.0,"1714 18th Ave, Seattle, WA 98122-2741",4.4,88.0,$$,"['Polish', 'Cultural Center']","['5', '1', '5', '24', '53']",Capitol Hill
109,149.0,Milstead & Co.,Coffee shop,Coffee shop,4.7,994.0,"Milstead & Co., 754 N 34th St, Seattle, WA 98103",98103.0,Fremont/Wallingford,"N 34th St,",507.0,507.0,4.5,43.0,"770 N 34th St, Seattle, WA 98103-8801",#25 of 225 Coffee & Tea in Seattle,"[28, 10, 2, 0, 0]",$,Quick BitesCafe,Fremont/Wallingford,497.0,"770 N 34th St, Seattle, WA 98103-8801",4.3,518.0,$$,['Coffee & Tea'],"['21', '17', '44', '134', '302']",Fremont/Wallingford
110,150.0,206 Burger Company,Hamburger restaurant,"Hamburger restaurant, American restaurant, Breakfast restaurant, Dessert restaurant, Family restaurant, Fast food restaurant, Lunch restaurant, Salad shop",4.3,1007.0,"206 Burger Company, 1000 Madison St, Seattle, WA 98104",98104.0,Chinatown,"Burger Company, Madison St,",,,,,,,,,,,,,,,,,,
111,151.0,Midori Teriyaki,Asian restaurant,"Asian restaurant, Chicken restaurant, Japanese restaurant, Restaurant",4.4,262.0,"Midori Teriyaki, 1120 Howell St, Seattle, WA 98101",98101.0,Downtown,"Howell St,",2177.0,2177.0,4.5,6.0,"1120 Howell St, Seattle, WA 98101-1409","#1,323 of 2,182 Restaurants in Seattle","[2, 4, 0, 0, 0]",,,Downtown,2114.0,"1120 Howell St, Seattle, WA 98101-1409",3.2,85.0,Unclaimed,"['Japanese', 'Fast Food', 'Asian Fusion']","['13', '17', '12', '26', '17']",Downtown
112,153.0,Marseille,Restaurant,"Restaurant, Wine bar, Wine store",4.6,29.0,"Marseille, 1531 Melrose Ave, Seattle, WA 98122",98122.0,Capitol Hill,"Melrose Ave,",2541.0,2541.0,4.5,2.0,"1531 Melrose Ave, Seattle, WA 98122-3762","#1,539 of 2,182 Restaurants in Seattle","[1, 0, 0, 0, 0]",,,Capitol Hill,2465.0,"1531 Melrose Ave, Seattle, WA 98122-3762",4.1,17.0,,['Wine Bars'],"['1', '2', '2', '1', '11']",Capitol Hill
113,154.0,Blazing Bagels,Bagel shop,"Bagel shop, Bakery, Breakfast restaurant, Cafe, Lunch restaurant, Sandwich shop",4.3,1094.0,"Blazing Bagels, 1911 1st Ave S, Seattle, WA 98134",98134.0,Other,"1st Ave S,",749.0,749.0,4.5,28.0,"1911 1st Ave S, Seattle, WA 98134-1405",#34 of 88 Bakeries in Seattle,"[17, 5, 4, 1, 0]",$,BakeriesAmericanVegetarian Friendly,Other,733.0,"1911 1st Ave S, Seattle, WA 98134-1405",3.6,215.0,$,"['Bagels', 'Sandwiches']","['27', '27', '36', '41', '84']",Other
114,155.0,Kaosamai Thai Restaurant,Thai restaurant,"Thai restaurant, Restaurant",4.4,468.0,"Kaosamai Thai Restaurant, 404 N 36th St, Seattle, WA 98103",98103.0,Fremont/Wallingford,"N 36th St,",1970.0,1970.0,5.0,3.0,"404 N 36th St, Seattle, WA 98103-8631","#1,193 of 2,182 Restaurants in Seattle","[3, 0, 0, 0, 0]",,,Fremont/Wallingford,1910.0,"404 N 36th St, Seattle, WA 98103-8631",3.8,306.0,$$,"['Thai', 'Noodles', 'Cocktail Bars']","['35', '28', '33', '83', '127']",Fremont/Wallingford
115,156.0,Pizza and Pasta Bar,Italian restaurant,"Italian restaurant, Brunch restaurant, Takeout Restaurant, Pizza restaurant",4.2,589.0,"Pizza and Pasta Bar, 1530 Post Alley #7, Seattle, WA 98101",98101.0,Downtown,Post Alley,,,,,,,,,,,,,,,,,,
116,158.0,Espresso Caffé Dior,Espresso bar,"Espresso bar, Cafe",3.3,36.0,"Espresso Caffe Dior, 800 Convention Pl, Seattle, WA 98101",98101.0,Downtown,"Convention Pl,",,,,,,,,,,,,,,,,,,
117,159.0,Magic Dragon Restaurant,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",3.7,73.0,"Magic Dragon Restaurant, 3820 Rainier Ave S, Seattle, WA 98118",98118.0,Other,"Rainier Ave S,",3341.0,3342.0,3.0,1.0,"3820 Rainier Ave S, Seattle, WA 98118-1159","#2,034 of 2,182 Restaurants in Seattle","[0, 0, 1, 0, 0]",,,Other,3235.0,"3820 Rainier Ave S, Seattle, WA 98118-1159",3.5,26.0,Unclaimed,"['Chinese', 'Fast Food']","['4', '3', '2', '9', '8']",Other
118,161.0,Sopranos Pizza,Pizza restaurant,"Pizza restaurant, Italian restaurant, Pizza delivery",4.2,351.0,"Sopranos Pizza & Pasta, 7729 24th Ave NW, Seattle, WA 98117",98117.0,Other,"24th Ave NW,",,,,,,,,,,,,,,,,,,
119,162.0,Tilikum Place Cafe,Restaurant,"Restaurant, Bar, Breakfast restaurant, Brunch restaurant, European restaurant",4.6,1587.0,"Tilikum Place Cafe, 407 Cedar St, Seattle, WA 98121",98121.0,Belltown,"Cedar St,",10.0,10.0,4.5,762.0,"407 Cedar St, Seattle, WA 98121-1519","#3 of 2,182 Restaurants in Seattle","[487, 174, 40, 10, 3]",$$ - $$$,AmericanEuropeanVegetarian Friendly,Belltown,10.0,"407 Cedar St, Seattle, WA 98121-1519",4.3,2266.0,$$,"['New American', 'Breakfast & Brunch', 'Desserts']","['83', '77', '222', '598', '1286']",Belltown
120,165.0,PokePlus,Restaurant,Restaurant,4.7,147.0,"PokePlus, 811 E Pike St, Seattle, WA 98122",98122.0,Capitol Hill,"E Pike St,",,,,,,,,,,,,,,,,,,
121,167.0,Sully's Snowgoose Saloon,Pub,Pub,4.6,247.0,"Sully's Snow Goose Saloon, 6119 Phinney Ave N, Seattle, WA 98103",98103.0,Fremont/Wallingford,"Phinney Ave N,",3250.0,3251.0,3.5,3.0,"6119 Phinney Ave N, Seattle, WA 98103-5513","#1,996 of 2,182 Restaurants in Seattle","[0, 1, 2, 0, 0]",,,Fremont/Wallingford,3147.0,"6119 Phinney Ave N, Seattle, WA 98103-5513",3.9,102.0,Unclaimed,"['Pubs', 'Irish']","['8', '5', '11', '40', '38']",Fremont/Wallingford
